id,ad_group,target,search_term
1224,228,64023,puracy baby hand sanitizer
3566,228,64030,cheap art natural hand sanitizer
10877,228,64030,clean well natural hand sanitizer
4488,228,64030,cleanwell natural hand sanitizer
6425,228,64030,natural hand sanitizer spray
8258,228,64030,unscented natural hand sanitizer gel
421,228,64043,foam hand sanitizer dispenser wall
422,228,64043,foam hand sanitizer pump
1227,228,64043,medline foam hand sanitizer
6426,228,64049,dial foaming hand soap
3568,228,64049,dial foaming hand soap refill
4489,228,64049,dial foaming hand soap refills
8259,228,64049,no aroma dial foaming hand soap
10879,228,64061,genuine joe alcholol free hand sanitizer for classroom
3569,228,64067,hand sanitary gel for babies
7288,228,64067,natural hand snaiter foe baby
9531,228,64067,weighted hand for baby
7289,228,64072,scent free foaming hand soap
1228,228,64082,avagard d 3m healthcare sanitizer hand gel with moisturizer
9532,228,64082,hand gel sanitizer
1988,228,64082,hand spray sanitizer
8263,228,64082,hands cream and sanitizer
9533,228,64082,hands free sanitizer dispenser
5491,228,64082,mens hand cleaner and sanitizer
7291,228,64082,sanitizer for hands with odor
8264,228,64082,spray sanitizer hand
1230,228,64082,travel size hand cream with sanitizer
7292,228,64094,kids foaming pump hand soap
4490,228,64106,fragrance free foam hand sanitizer
9535,228,64106,fragrance free hand sanitizer
5492,228,64106,fragrance free hand sanitizer pump
8265,228,64114,antibacterial sentless hand soap good for babies
8266,228,64114,baby hand sanitzer soap
423,228,64114,baby safe hand soap
8267,228,64120,acclaim hand soap anti-bacterial 1 quart
10881,228,64120,anti bacterial scent free dye free hand soap
424,228,64120,foaming hand soap fragrance free anti bacterial
3570,228,64120,highmark hand soap anti-bacterial
3571,228,64126,babyganics alcohol-free foaming hand sanitizer
3572,228,64126,foaming alcohol free hand sanitizer large pump
1231,228,64126,foaming hand sanitizer alcohol free
425,228,64126,germ x alcohol free foaming hand sanitizer
8270,228,64126,germinator alcohol free foaming hand sanitizer
8271,228,64126,hand sanitizer foaming alcohol free pump
9540,228,64126,kids foaming hand sanitizer alcohol free
9541,228,64132,32 oz hand sanitizer with pump
5493,228,64132,3m pump hand sanitizer
1235,228,64132,8 oz hand sanitizer safe pump
4493,228,64132,antibacterial pump hand sanitizer
8272,228,64132,essential oil hand sanitizer gel pump
5494,228,64132,everyone hand sanitizer with pump
8273,228,64132,foam pump hand sanitizer
4494,228,64132,hand pump sanitizer
7295,228,64132,hand pump sanitizer safety for kids
6430,228,64132,hand sanitizer refill pump
9542,228,64132,hand sanitizer unscented small pump
426,228,64132,hand sanitizer with pump
2718,228,64132,"hand sanitizer with pump, 8 oz"
7296,228,64132,honest pump hand sanitizer
10884,228,64132,jumbo hand sanitizer with pump
6431,228,64132,large pump hand sanitizer
3574,228,64132,mild hand sanitizer economy size pump
5495,228,64132,ormd hand sanitizer antibacterial gel pump 12 oz
2719,228,64132,pump hand sanitizer
1991,228,64132,purell pump hand sanitizer
427,228,64132,sanitizer hand pump
428,228,64132,waterless hand sanitizer with pump
429,228,64132,waterless hand sanitizer with pump 8oz
1236,228,64132,waterless hand sanitizer with pump 8oz for kids
6432,228,64138,hand sanitizer non alcohol
8275,228,64138,hand sanitizer non-alcohol
5496,228,64138,organic hand sanitizer non alcohol
7297,228,64150,alcohol free hand sanitizer foam
2721,228,64150,germ x advanced alcohol-free hand sanitizer foam
8277,228,64150,purell alcohol free foam hand sanitizer
8278,228,64150,"safehands #1 alcohol-free foam hand sanitizer, unscented"
4498,228,64156,all natural hand sanitizer baby
1237,228,64156,natural hand sanitizer baby
8279,228,64170,germx body spray sanitizer
5497,228,64170,pet cleanup spray sanitizer
1993,228,64170,spray sanitizer
6433,228,64176,all natural antibacterial foaming hand soap
9548,228,64176,all natural antibacterial hand soap
9549,228,64176,all natural large hand soap biodegradable
8280,228,64176,all natural mens hand soap
10888,228,64182,hand sanitizer before taking kids
2722,228,64182,hand sanitizer for school kids
7298,228,64182,hand sanitizer safty for kids
7299,228,64182,hand sanitizer sage for kids
4499,228,64182,kid friendly hand sanitizer
1994,228,64182,kid safe hand sanitizer
10889,228,64191,elyptol hand sanitizer gel
3577,228,64191,eo hand sanitizer gel
1996,228,64191,everyone hand sanitizer gel
2727,228,64191,hand sanitizer gel
4502,228,64191,spectrum hand sanitizer gel
8283,228,64200,365 aloe hand sanitizer
10890,228,64200,aloe hand sanitizer 8 oz
1997,228,64200,aloe vera hand sanitizer
1998,228,64200,aloe vera vitamin e hand sanitizer
430,228,64200,germx aloe hand sanitizer
6437,228,64200,hand sanitizer purell aloe
9551,228,64200,hand sanitizer purell foam aloe
3579,228,64200,hand sanitizer with aloe
10892,228,64200,mckesson hand sanitizer with aloe
4503,228,64200,mckesson premium hand sanitizer with aloe
1999,228,64200,purell aloe hand sanitizer
9553,228,64200,travel hand sanitizer w aloe
8285,228,64207,3m hand sanitizer with moisturizer
5500,228,64207,hand sanitizer plus moisturizer refill
5501,228,64207,hand sanitizer with moisturizer
10896,228,64207,moisturizer hand sanitizer
9556,228,64216,liquid hand soap natural
7300,228,64222,santizer for hands with odor
8286,228,64223,sanitizing spray hand natural
6438,228,64228,foaming hand soap refills antibacterial
3580,228,64228,hand soap refill foaming antibacterial
9557,228,64236,deb instant foam hand waterless sanitizer
5503,228,64236,foam alcohol hand sanitizer
5504,228,64236,foam purell hand sanitizer
4504,228,64236,foam sanitizer hand
9558,228,64236,foam waterless hand sanitizer refill
3581,228,64236,hand foam sanitizer
10897,228,64236,hand sanitizer purell foam
8287,228,64236,purell auto release hand foam sanitizer dispenser
1238,228,64242,natural organic scented hand sanitizer
1239,228,64243,kids foaming hand sanitizer
10898,228,64248,natural hand soap refill
2728,228,64254,1 gallon antibacterial foaming hand soap
431,228,64254,antibacterial foaming hand soap
2729,228,64254,antibacterial foaming hand soap natural
3582,228,64254,antibacterial foaming hand soap unscented for chemo patients
4507,228,64254,antibacterial hand soap foaming
8288,228,64254,antibacterial hand soap foaming no dyes
9560,228,64254,aterra antibacterial foaming hand soap
4509,228,64254,beauty 360 antibacterial foaming hand soap
10899,228,64254,dial complete antibacterial foaming hand soap lavender
10900,228,64254,equate foaming antibacterial hand soap
432,228,64254,foaming antibacterial hand soap
5509,228,64254,kids antibacterial foaming hand soap
2000,228,64254,natural antibacterial water free foaming hand sanitizing soap
9561,228,64254,no-rinse antibacterial foaming hand soap
10902,228,64254,orange antibacterial foaming hand soap
3585,228,64254,proforce foaming antibacterial hand soap
8290,228,64254,solimo antibacterial foaming hand soap
10903,228,64254,solimo foaming antibacterial hand soap
4512,228,64254,unscented antibacterial foaming hand soap
1240,228,64263,dial complete antimicrobial foaming hand soap with lotion
6442,228,64263,dial foaming sent free hand soap
10904,228,64263,dial foaming unscented hand soap
9562,228,64263,dial hand soap foaming
4513,228,64269,"hand sanitizer non toxic, pet safe"
2733,228,64269,hand sanitizer pump non-toxic
2734,228,64269,non toxic 12 oz hand sanitizer
4547,228,64535,unscented hand soap
1302,228,64547,mini hand sanitizer
10974,228,64553,baby friendly hand sanitizer
6476,228,64558,bath & body hand anyibacterial soap foam
5539,228,64558,bath and body works hand foam soap
5540,228,64558,dye free hand soap ecxema foam
2009,228,64558,foam antibacterial hand soap no rinse
507,228,64558,foam eucalyptus mint hand soap
9597,228,64558,foam soap hands bath and body
508,228,64558,foam strees releave hand soap
2758,228,64558,hand disinfecting soap foam
6477,228,64558,hand foam soap for face perfume free
6478,228,64558,hand foam soap method
1303,228,64558,hand soap dial foam
7310,228,64558,healthy foam soap for hands
3621,228,64558,medical grade hand foam soap
1304,228,64558,moisterizing hand foam soap
509,228,64558,sunshine @ lemon hands foam soap
5541,228,64558,waterless hand foam soap
510,228,64564,alcohol free hand sanitizer
511,228,64576,hand soap foam
10975,228,64583,big hand sanitizer bottle
4548,228,64583,diy hand sanitizer bottles
2759,228,64583,essential oil hand sanitizer large bottles
4549,228,64583,hand sanitizer bottle
9598,228,64583,hand sanitizer bottle 30ml
2011,228,64583,hand sanitizer bottles
5542,228,64583,hand sanitizer glass oil bottle
2760,228,64583,hand sanitizer refill bottle
2761,228,64583,hand sanitizer small bottles
8314,228,64583,hand sanitizer squirt bottle
512,228,64589,non toxic hand sanitizer
514,228,64595,baby hand soap
3622,228,64601,hand sanitzer
5543,228,64616,gold bond moisturizing hand sanitizer
10976,228,64616,kleenex moisturizing hand sanitizer
9599,228,64616,kleenex moisturizing instant hand sanitizer
1306,228,64616,moisturizing hand sanitizer
515,228,64616,nexcare moisturizing hand sanitizer
6479,228,64623,hand sanitizer and moisturizer
4551,228,64623,hand sanitizer moisturizer
7311,228,64631,anti bacterial hand sanitizer
516,228,64631,anti-bacterial hand sanitizer
1308,228,64636,hand sanitizing spray
4553,228,64642,alcohol foaming hand sanitizer
3623,228,64642,daylogic non alcohol foaming hand sanitizer
6481,228,64642,hospital alcohol foaming hand sanitizer
5544,228,64642,non alcohol foaming hand sanitizer
2012,228,64645,hand sanitizer for kids
2763,228,64645,hand sanitizer kids
2013,228,64651,hand sanitizer travel
2014,228,64657,hand sanitizing wipes
1309,228,64669,hand santizer
7313,228,64675,big hand sanitizer pump foam
1310,228,64675,foam hand sanitizer pump
9606,228,64675,hand sanitizer pump foam
517,228,64675,non alcholol foam instant hand sanitizer pump
518,228,64675,pump hand sanitizer foam
2016,228,64685,hand sanitizer baby
2017,228,64685,hand sanitizer for baby
2018,228,64693,organic hand soap
519,228,64699,cleanwell hand sanitizer
524,228,64699,cleanwell natural hand sanitizer
527,228,64705,foam hand sanitizer
530,228,64711,small hand sanitizer
1320,228,64717,hand sanitizer bulk
531,228,64723,cruelty free hand sanitizer
10994,228,64728,eo hand sanitizer unscented 8oz
1323,228,64728,hand sanitizer 8oz
2022,228,64734,sanitizer spray
1324,228,64740,hand sanitizer lotion
10997,228,64743,character hand soap kids
8327,228,64743,fun hand soap for kids
5557,228,64743,hand kids soap gets off smell
2023,228,64743,hand soap for kids
3636,228,64743,hand soap for kids fragment free
533,228,64743,hand soap for kids sensitive skin
4569,228,64743,kid friendly hand soap
3637,228,64743,kid safe hand soap
8328,228,64743,soap hands free kids
534,228,64749,hand sanitizer
8330,228,64755,foam hand sanitizer dispenser touch free non alcoholic
9617,228,64755,non alcoholic hand sanitizer foam
2024,228,64757,baby hand wipe
1325,228,64757,baby hand wipes
9619,228,64757,baby hands wipes
1326,228,64763,alcohol free foaming hand sanitizer
535,228,64769,bottle hand sanitizer
536,228,64775,foam hand soap
10998,228,64781,kid hand sanitizer
8332,228,64781,kids hand sanitizer
3639,228,64791,kid foaming hand soap
9627,228,64791,kids foaming hand soap
3640,228,64796,hand soap antibacterial foaming
537,228,64804,hand sanitizer travel size
2027,228,64810,8oz hand sanitizer
1329,228,64816,hand soap
7324,228,64822,hand sanitizer non drying
3644,228,64827,sanitizer lotion
1330,228,64833,alcohol foam hand sanitizer non alcohol free
11001,228,64833,alcohol free and fragrence free hand sanitizer
2028,228,64833,alcohol free foam hand sanitizer
11003,228,64833,alcohol free fragrence free hand sanitizer
5561,228,64833,alcohol free scented hand sanitizer
6500,228,64833,"alcohol, dye free hand sanitizer"
11004,228,64833,all day hand sanitizer with pump alcohol free
11005,228,64833,hand sanitizer foam alcohol free
2029,228,64833,hand sanitizer foam alcohol free 7 oz
11006,228,64833,hand sanitizer gel alcohol free
1331,228,64833,hand sanitizer non alcohol fragrance free
7325,228,64833,hand sanitizer sensitive skin alcohol free
2030,228,64833,hand sanitizer subscribe and save alcohol free
2776,228,64833,hand sanitizer with pump alcohol free
11007,228,64833,plant based alcohol free fragrence free hand sanitizer
2031,228,64839,1 container of hand sanitizer vegan kids
11008,228,64839,hand sanitizer vegan
3645,228,64841,pocket back hand sanitizer
539,228,64841,pocket size hand sanitizer
11009,228,64847,liquid hand sanitizer
540,228,64857,hand sanitizer foam
5606,228,65589,hand gel natural sanitizer
1371,228,65589,hand sanitizer purell natural
2065,228,65589,hand sanitizer purell naturals
2813,228,65589,hand sanitizer refill natural
2066,228,65589,natural waterless hand sanitizer gel
5607,228,65589,naturals advanced hand sanitizer
7347,228,65589,sun bum natural frangrance hand sanitizer
8355,228,65595,cruelty free frasier fir liquid hand soap
2067,228,65595,cruelty free organic hand soap
2068,228,65607,non alcoholic hand sanitizer
8356,228,65607,non alcoholic herbal hand sanitizer
2814,228,65607,non-alcoholic hand sanitizer
11069,228,65616,all natural hand soap
5609,228,65624,hand sanitizer dispenser
2069,228,65624,hand sanitizer dispensers
1372,228,65630,hand sanitizer alcohol free
9676,228,65630,hand sanitizer alcohol-free
9677,228,65637,gold bond hand sanitizer alcohol free
7354,228,65637,hand sanitizer alcohol free for kids
2073,228,65637,office hand sanitizer alcohol free
580,228,65645,1 bottle of hand sanitizer
2816,228,65645,1 large bottle of hand sanitizer
3686,228,65645,7.5 pump bottles of hand sanitizer water based
1373,228,65645,bottle hand sanitizer foam
1374,228,65645,initial bottles of hand sanitizer
2817,228,65645,kids best pump bottle hand sanitizer
3687,228,65645,large bottle hand sanitizer
7355,228,65645,large pump bottle hand sanitizer
11074,228,65645,pump bottle hand sanitizer
2818,228,65645,pump bottle hand sanitizer unsent
9678,228,65652,hand sanitizer natural
3688,228,65658,nontoxic hand sanitizer
2074,228,65682,"""got green"" hand soap"
11078,228,65682,acute care hand soap
8361,228,65682,anit-bacterial hand soap
6533,228,65682,antibacterial hand soap ph neutral
2819,228,65682,bacti stat antimicrobial hand soap
