id,search,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,advertised_asin_units,advertised_asin_sales,advertised_brand_units,advertised_brand_sales
24946,24947,1/20/20,4,1,0.25,1.02,1.02,NULL,0,0,0,0,0,0,0,0,0
24947,18529,1/19/20,9,1,0.111111,1.08,1.08,NULL,0,0,0,0,0,0,0,0,0
24948,24949,1/23/20,1,1,1,1.48,1.48,NULL,0,0,0,0,0,0,0,0,0
24949,24950,1/23/20,29,1,0.034483,0.95,0.95,NULL,0,0,0,0,0,0,0,0,0
24950,24951,1/22/20,1,1,1,0.45,0.45,NULL,0,0,0,0,0,0,0,0,0
24951,24952,1/21/20,4,1,0.25,1.17,1.17,NULL,0,0,0,0,0,0,0,0,0
24952,11739,1/19/20,13,1,0.076923,1.45,1.45,NULL,0,0,0,0,0,0,0,0,0
24953,24954,1/19/20,3,1,0.333333,1.42,1.42,NULL,0,0,0,0,0,0,0,0,0
24954,24955,1/20/20,1,1,1,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
24955,24956,1/20/20,1,1,1,2.24,2.24,NULL,0,0,0,0,0,0,0,0,0
24956,11747,1/22/20,137,1,0.007299,1.39,1.39,NULL,0,0,0,0,0,0,0,0,0
24957,11747,1/24/20,83,1,0.012048,1.13,1.13,0.059979,0.1667,18.84,1,1,1,1,18.84,0,0
24958,24959,1/20/20,34,1,0.029412,1.69,1.69,0.044851,0.223,37.68,1,2,1,2,37.68,0,0
24959,11749,1/20/20,56,1,0.017857,1.73,1.73,NULL,0,0,0,0,0,0,0,0,0
24960,24961,1/20/20,153,1,0.006536,1.25,1.25,NULL,0,0,0,0,0,0,0,0,0
24961,15855,1/19/20,1,1,1,2.2,2.2,0.097865,0.1022,22.48,1,1,1,1,22.48,0,0
24962,24963,1/23/20,5,1,0.2,1.71,1.71,NULL,0,0,0,0,0,0,0,0,0
24963,24964,1/23/20,22,1,0.045455,2.53,2.53,NULL,0,0,0,0,0,0,0,0,0
24964,24965,1/25/20,1,1,1,1.69,1.69,0.089703,0.1115,18.84,1,1,1,1,18.84,0,0
24965,24966,1/20/20,3,1,0.333333,1.1,1.1,NULL,0,0,0,0,0,0,0,0,0
24966,24967,1/21/20,12,1,0.083333,1.33,1.33,NULL,0,0,0,0,0,0,0,0,0
24967,23471,1/21/20,5,1,0.2,1.45,1.45,NULL,0,0,0,0,0,0,0,0,0
24968,24969,1/25/20,1,1,1,1.66,1.66,NULL,0,0,0,0,0,0,0,0,0
24969,24970,1/20/20,2,1,0.5,1.36,1.36,NULL,0,0,0,0,0,0,0,0,0
24970,24971,1/22/20,1,1,1,1.71,1.71,0.030255,0.3305,56.52,1,3,1,3,56.52,0,0
24971,24972,1/19/20,38,1,0.026316,1.68,1.68,NULL,0,0,0,0,0,0,0,0,0
24972,24972,1/20/20,15,1,0.066667,1.71,1.71,NULL,0,0,0,0,0,0,0,0,0
24973,24974,1/19/20,10,1,0.1,1.47,1.47,NULL,0,0,0,0,0,0,0,0,0
24974,14845,1/21/20,8,1,0.125,1.32,1.32,0.090411,0.1106,14.6,1,2,1,0,0,2,14.6
24975,16745,1/21/20,3,1,0.333333,1.65,1.65,NULL,0,0,0,0,0,0,0,0,0
24976,24977,1/19/20,1,1,1,1.77,1.77,NULL,0,0,0,0,0,0,0,0,0
24977,24978,1/20/20,1,1,1,1.01,1.01,NULL,0,0,0,0,0,0,0,0,0
24978,15863,1/20/20,27,1,0.037037,0.95,0.95,NULL,0,0,0,0,0,0,0,0,0
24979,15863,1/21/20,33,1,0.030303,1.15,1.15,NULL,0,0,0,0,0,0,0,0,0
24980,24981,1/22/20,22,1,0.045455,0.98,0.98,NULL,0,0,0,0,0,0,0,0,0
24981,24982,1/22/20,12,1,0.083333,0.81,0.81,NULL,0,0,0,0,0,0,0,0,0
24982,24983,1/19/20,8,1,0.125,0.75,0.75,NULL,0,0,0,0,0,0,0,0,0
24983,24984,1/20/20,2,1,0.5,0.48,0.48,NULL,0,0,0,0,0,0,0,0,0
24984,24985,1/22/20,1,1,1,1.58,1.58,NULL,0,0,0,0,0,0,0,0,0
24985,24986,1/19/20,8,3,0.375,0.94,2.81,NULL,0,0,0,0,0,0,0,0,0
24986,24987,1/19/20,2,1,0.5,1.15,1.15,NULL,0,0,0,0,0,0,0,0,0
24987,24988,1/23/20,2,1,0.5,1.1,1.1,NULL,0,0,0,0,0,0,0,0,0
24988,24989,1/23/20,1,1,1,0.88,0.88,NULL,0,0,0,0,0,0,0,0,0
24989,24990,1/21/20,51,1,0.019608,1.16,1.16,NULL,0,0,0,0,0,0,0,0,0
24990,24991,1/25/20,4,1,0.25,0.58,0.58,NULL,0,0,0,0,0,0,0,0,0
24991,24992,1/20/20,8,1,0.125,1.18,1.18,NULL,0,0,0,0,0,0,0,0,0
24992,19415,1/22/20,12,1,0.083333,1.07,1.07,NULL,0,0,0,0,0,0,0,0,0
24993,24994,1/22/20,1,1,1,0.62,0.62,NULL,0,0,0,0,0,0,0,0,0
24994,16750,1/19/20,1,1,1,1.07,1.07,NULL,0,0,0,0,0,0,0,0,0
24995,24996,1/22/20,1,1,1,1.44,1.44,NULL,0,0,0,0,0,0,0,0,0
24996,24997,1/23/20,3,1,0.333333,0.93,0.93,NULL,0,0,0,0,0,0,0,0,0
24997,24998,1/21/20,3,1,0.333333,1.55,1.55,NULL,0,0,0,0,0,0,0,0,0
24998,24999,1/21/20,1,1,1,1.15,1.15,NULL,0,0,0,0,0,0,0,0,0
24999,25000,1/22/20,1,1,1,1.18,1.18,NULL,0,0,0,0,0,0,0,0,0
25000,25001,1/25/20,1,1,1,1.13,1.13,NULL,0,0,0,0,0,0,0,0,0
25001,25002,1/19/20,66,1,0.015152,1.09,1.09,NULL,0,0,0,0,0,0,0,0,0
25002,25003,1/22/20,1,1,1,1.58,1.58,NULL,0,0,0,0,0,0,0,0,0
25003,25004,1/23/20,1,1,1,1.67,1.67,NULL,0,0,0,0,0,0,0,0,0
25004,25005,1/23/20,1,1,1,1.29,1.29,NULL,0,0,0,0,0,0,0,0,0
25005,25006,1/23/20,1,1,1,1.76,1.76,0.380952,0.0263,4.62,1,1,1,0,0,1,4.62
25006,12701,1/19/20,11,1,0.090909,1.41,1.41,NULL,0,0,0,0,0,0,0,0,0
25007,25008,1/21/20,1,1,1,1.54,1.54,NULL,0,0,0,0,0,0,0,0,0
25008,11787,1/20/20,118,1,0.008475,0.94,0.94,NULL,0,0,0,0,0,0,0,0,0
25009,13705,1/22/20,7,1,0.142857,1.15,1.15,0.068698,0.1456,16.74,1,1,1,1,16.74,0,0
25010,11798,1/20/20,6,1,0.166667,0.41,0.41,NULL,0,0,0,0,0,0,0,0,0
25011,11798,1/22/20,13,1,0.076923,1.31,1.31,0.387574,0.0258,3.38,1,1,1,1,3.38,0,0
25012,11798,1/24/20,5,1,0.2,0.67,0.67,NULL,0,0,0,0,0,0,0,0,0
25013,11801,1/23/20,622,4,0.006431,0.61,2.42,0.059753,0.1674,40.5,3,3,0.75,3,40.5,0,0
25014,11802,1/19/20,43,1,0.023256,0.47,0.47,0.032662,0.3062,14.39,1,1,1,1,14.39,0,0
25015,11802,1/20/20,159,1,0.006289,0.64,0.64,NULL,0,0,0,0,0,0,0,0,0
25016,11802,1/21/20,66,3,0.045455,0.52,1.56,0.020775,0.4813,75.09,4,4,1.33333,3,50.22,1,24.87
25017,11802,1/22/20,43,1,0.023256,0.52,0.52,NULL,0,0,0,0,0,0,0,0,0
25018,11802,1/23/20,60,2,0.033333,1.09,2.18,NULL,0,0,0,0,0,0,0,0,0
25019,11802,1/24/20,49,7,0.142857,0.76,5.31,0.046046,0.2172,115.32,2,14,0.285714,14,115.32,0,0
25020,11802,1/25/20,83,8,0.096386,0.75,5.99,0.1278,0.0782,46.87,3,5,0.375,4,26.37,1,20.5
25021,13712,1/23/20,1,1,1,0.81,0.81,0.048387,0.2067,16.74,1,1,1,1,16.74,0,0
25022,11809,1/19/20,22,2,0.090909,0.44,0.87,0.021344,0.4685,40.76,1,2,0.5,2,40.76,0,0
25023,11809,1/21/20,50,4,0.08,0.21,0.83,0.024791,0.4034,33.48,2,2,0.5,2,33.48,0,0
25024,11809,1/22/20,37,7,0.189189,0.25,1.78,0.025306,0.3952,70.34,5,5,0.714286,5,70.34,0,0
25025,11809,1/24/20,10,2,0.2,0.54,1.07,0.031959,0.3129,33.48,2,2,1,2,33.48,0,0
25026,11809,1/25/20,22,5,0.227273,0.35,1.77,0.048242,0.2073,36.69,2,3,0.4,3,36.69,0,0
25027,11816,1/20/20,39,1,0.025641,0.91,0.91,0.044652,0.224,20.38,1,1,1,1,20.38,0,0
25028,11816,1/22/20,58,3,0.051724,0.67,2.01,0.120072,0.0833,16.74,1,1,0.333333,1,16.74,0,0
25029,11816,1/23/20,43,1,0.023256,0.91,0.91,0.054361,0.184,16.74,1,1,1,1,16.74,0,0
25030,11816,1/24/20,33,1,0.030303,0.38,0.38,NULL,0,0,0,0,0,0,0,0,0
25031,11816,1/25/20,32,2,0.0625,0.86,1.71,NULL,0,0,0,0,0,0,0,0,0
25032,14900,1/22/20,7,1,0.142857,0.75,0.75,NULL,0,0,0,0,0,0,0,0,0
25033,14900,1/24/20,7,1,0.142857,0.73,0.73,NULL,0,0,0,0,0,0,0,0,0
25034,13722,1/22/20,20,1,0.05,0.91,0.91,0.03659,0.2733,24.87,1,1,1,1,24.87,0,0
25035,25036,1/25/20,15,1,0.066667,1.17,1.17,NULL,0,0,0,0,0,0,0,0,0
25036,21209,1/20/20,7,1,0.142857,1.76,1.76,NULL,0,0,0,0,0,0,0,0,0
25037,21209,1/24/20,167,3,0.017964,1.15,3.44,0.138319,0.0723,24.87,1,1,0.333333,1,24.87,0,0
25038,21209,1/25/20,68,2,0.029412,1.78,3.56,0.193689,0.0516,18.38,1,1,0.5,1,18.38,0,0
25039,25040,1/23/20,3,1,0.333333,1.1,1.1,NULL,0,0,0,0,0,0,0,0,0
25040,25041,1/23/20,3,1,0.333333,1.1,1.1,NULL,0,0,0,0,0,0,0,0,0
25041,13726,1/24/20,3,1,0.333333,0.99,0.99,0.019201,0.5208,51.56,2,4,2,0,0,4,51.56
25042,11824,1/21/20,24,1,0.041667,1.74,1.74,NULL,0,0,0,0,0,0,0,0,0
25043,22469,1/19/20,2,1,0.5,2.88,2.88,NULL,0,0,0,0,0,0,0,0,0
25044,25045,1/24/20,5,1,0.2,0.7,0.7,NULL,0,0,0,0,0,0,0,0,0
25045,25046,1/19/20,1,1,1,0.71,0.71,NULL,0,0,0,0,0,0,0,0,0
25046,23542,1/24/20,19,1,0.052632,1.15,1.15,0.059126,0.1691,19.45,1,1,1,1,19.45,0,0
25047,12746,1/20/20,3,1,0.333333,0.26,0.26,0.00258,3.8758,100.77,1,3,1,3,100.77,0,0
25048,12748,1/19/20,8,1,0.125,0.21,0.21,0.010797,0.9262,19.45,1,1,1,1,19.45,0,0
25049,12748,1/24/20,3,1,0.333333,0.21,0.21,NULL,0,0,0,0,0,0,0,0,0
25050,25051,1/23/20,4,1,0.25,0.93,0.93,NULL,0,0,0,0,0,0,0,0,0
25051,25052,1/22/20,1,1,1,0.81,0.81,NULL,0,0,0,0,0,0,0,0,0
25052,25053,1/21/20,2,1,0.5,0.96,0.96,NULL,0,0,0,0,0,0,0,0,0
25053,19460,1/19/20,167,2,0.011976,0.89,1.77,NULL,0,0,0,0,0,0,0,0,0
25054,19460,1/20/20,68,2,0.029412,0.96,1.92,0.05716,0.1749,33.59,1,1,0.5,1,33.59,0,0
25055,19460,1/21/20,131,6,0.045802,0.98,5.89,NULL,0,0,0,0,0,0,0,0,0
25056,19460,1/22/20,214,2,0.009346,1.33,2.65,NULL,0,0,0,0,0,0,0,0,0
25057,19460,1/23/20,64,9,0.140625,0.99,8.92,0.308224,0.0324,28.94,2,2,0.222222,1,19.45,1,9.49
25058,25059,1/21/20,1,1,1,0.9,0.9,NULL,0,0,0,0,0,0,0,0,0
25059,25060,1/23/20,1,1,1,0.99,0.99,NULL,0,0,0,0,0,0,0,0,0
25060,18603,1/20/20,28,1,0.035714,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
25061,13746,1/21/20,145,1,0.006897,0.95,0.95,NULL,0,0,0,0,0,0,0,0,0
25062,13746,1/24/20,68,1,0.014706,0.98,0.98,NULL,0,0,0,0,0,0,0,0,0
25063,12763,1/24/20,6,1,0.166667,0.48,0.48,NULL,0,0,0,0,0,0,0,0,0
25064,25065,1/20/20,2,1,0.5,0.62,0.62,NULL,0,0,0,0,0,0,0,0,0
25065,19463,1/23/20,71,1,0.014085,0.32,0.32,NULL,0,0,0,0,0,0,0,0,0
25066,18605,1/23/20,11,1,0.090909,0.88,0.88,NULL,0,0,0,0,0,0,0,0,0
25067,18605,1/24/20,7,1,0.142857,0.39,0.39,0.023297,0.4292,16.74,1,1,1,1,16.74,0,0
25068,23564,1/23/20,4,1,0.25,1.16,1.16,NULL,0,0,0,0,0,0,0,0,0
25069,11864,1/19/20,64,3,0.046875,0.72,2.15,NULL,0,0,0,0,0,0,0,0,0
25070,11864,1/20/20,81,1,0.012346,1.21,1.21,0.072282,0.1383,16.74,1,1,1,1,16.74,0,0
25071,11864,1/21/20,129,5,0.03876,0.56,2.81,0.139662,0.0716,20.12,2,2,0.4,2,20.12,0,0
25072,11864,1/22/20,84,3,0.035714,1.04,3.11,0.460059,0.0217,6.76,2,2,0.666667,2,6.76,0,0
25073,11864,1/23/20,113,2,0.017699,0.51,1.02,0.150888,0.0663,6.76,1,2,0.5,2,6.76,0,0
25074,11864,1/24/20,43,1,0.023256,1.21,1.21,NULL,0,0,0,0,0,0,0,0,0
25075,11864,1/25/20,65,1,0.015385,0.57,0.57,NULL,0,0,0,0,0,0,0,0,0
25076,11871,1/24/20,22,1,0.045455,0.53,0.53,0.156805,0.0638,3.38,1,1,1,1,3.38,0,0
25077,17740,1/21/20,72,1,0.013889,1.25,1.25,NULL,0,0,0,0,0,0,0,0,0
25078,17740,1/22/20,96,3,0.03125,1.24,3.71,0.12022,0.0832,30.86,2,2,0.666667,1,24.87,1,5.99
25079,17740,1/25/20,9,1,0.111111,1.28,1.28,NULL,0,0,0,0,0,0,0,0,0
25080,19474,1/19/20,23,1,0.043478,0.96,0.96,NULL,0,0,0,0,0,0,0,0,0
25081,19474,1/24/20,66,1,0.015152,1.68,1.68,NULL,0,0,0,0,0,0,0,0,0
25082,20296,1/19/20,1,1,1,1.73,1.73,NULL,0,0,0,0,0,0,0,0,0
25083,12778,1/24/20,37,1,0.027027,0.37,0.37,0.014877,0.6722,24.87,1,1,1,1,24.87,0,0
25084,17746,1/21/20,68,1,0.014706,1.87,1.87,NULL,0,0,0,0,0,0,0,0,0
25085,12813,1/23/20,12,1,0.083333,0.67,0.67,NULL,0,0,0,0,0,0,0,0,0
25086,25087,1/24/20,1,1,1,1.63,1.63,0.083805,0.1193,19.45,1,1,1,1,19.45,0,0
25087,25088,1/24/20,2,1,0.5,1.73,1.73,0.511834,0.0195,3.38,1,1,1,0,0,1,3.38
25088,11932,1/20/20,145,2,0.013793,1.38,2.76,NULL,0,0,0,0,0,0,0,0,0
25089,11932,1/21/20,73,1,0.013699,1.17,1.17,0.060031,0.1666,19.49,1,1,1,1,19.49,0,0
25090,11932,1/22/20,40,3,0.075,1.24,3.72,0.190867,0.0524,19.49,1,1,0.333333,1,19.49,0,0
25091,11932,1/23/20,66,2,0.030303,1.75,3.49,0.179434,0.0557,19.45,1,1,0.5,1,19.45,0,0
25092,11932,1/24/20,77,2,0.025974,2.21,4.42,0.131587,0.076,33.59,1,1,0.5,1,33.59,0,0
25093,11932,1/25/20,106,1,0.009434,1.17,1.17,NULL,0,0,0,0,0,0,0,0,0
25094,14957,1/22/20,3,1,0.333333,0.23,0.23,0.006847,1.4604,33.59,1,1,1,1,33.59,0,0
25095,12827,1/23/20,7,1,0.142857,1.67,1.67,0.085861,0.1165,19.45,1,1,1,1,19.45,0,0
25096,25097,1/20/20,11,2,0.181818,1.42,2.84,NULL,0,0,0,0,0,0,0,0,0
25097,25097,1/24/20,7,1,0.142857,1.97,1.97,NULL,0,0,0,0,0,0,0,0,0
25098,11938,1/19/20,8,1,0.125,2.81,2.81,0.144177,0.0694,19.49,1,1,1,1,19.49,0,0
25099,11939,1/20/20,46,3,0.065217,0.45,1.36,0.019214,0.5204,70.78,3,3,1,2,67.18,1,3.6
25100,11939,1/21/20,25,1,0.04,0.91,0.91,NULL,0,0,0,0,0,0,0,0,0
25101,11939,1/22/20,62,2,0.032258,0.78,1.56,NULL,0,0,0,0,0,0,0,0,0
25102,11939,1/23/20,62,1,0.016129,0.91,0.91,NULL,0,0,0,0,0,0,0,0,0
25103,11939,1/24/20,28,2,0.071429,0.48,0.96,NULL,0,0,0,0,0,0,0,0,0
25104,11939,1/25/20,49,3,0.061224,0.4,1.21,NULL,0,0,0,0,0,0,0,0,0
25105,11943,1/21/20,44,1,0.022727,1.25,1.25,NULL,0,0,0,0,0,0,0,0,0
25106,25107,1/24/20,4,1,0.25,0.32,0.32,NULL,0,0,0,0,0,0,0,0,0
25107,25108,1/23/20,36,1,0.027778,0.5,0.5,NULL,0,0,0,0,0,0,0,0,0
25108,21258,1/23/20,10,1,0.1,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
25109,25110,1/22/20,8,1,0.125,3.03,3.03,NULL,0,0,0,0,0,0,0,0,0
25110,25111,1/23/20,181,1,0.005525,1.75,1.75,0.08979,0.1114,19.49,1,1,1,1,19.49,0,0
25111,25112,1/19/20,2,1,0.5,1.72,1.72,NULL,0,0,0,0,0,0,0,0,0
25112,25113,1/23/20,174,2,0.011494,1.69,3.38,NULL,0,0,0,0,0,0,0,0,0
25113,25114,1/19/20,174,1,0.005747,1.91,1.91,NULL,0,0,0,0,0,0,0,0,0
25114,25115,1/23/20,235,1,0.004255,1.23,1.23,NULL,0,0,0,0,0,0,0,0,0
25115,25116,1/23/20,217,1,0.004608,2,2,NULL,0,0,0,0,0,0,0,0,0
25116,25117,1/21/20,81,2,0.024691,1.94,3.88,NULL,0,0,0,0,0,0,0,0,0
25117,25117,1/22/20,42,1,0.02381,1.56,1.56,NULL,0,0,0,0,0,0,0,0,0
25118,25117,1/25/20,9,1,0.111111,0.78,0.78,NULL,0,0,0,0,0,0,0,0,0
25119,25120,1/22/20,1,1,1,2.83,2.83,NULL,0,0,0,0,0,0,0,0,0
25120,23603,1/25/20,1,1,1,1.91,1.91,NULL,0,0,0,0,0,0,0,0,0
25121,25122,1/20/20,18,1,0.055556,1.7,1.7,NULL,0,0,0,0,0,0,0,0,0
25122,21273,1/23/20,261,1,0.003831,1.09,1.09,NULL,0,0,0,0,0,0,0,0,0
25123,25124,1/23/20,34,1,0.029412,1.92,1.92,NULL,0,0,0,0,0,0,0,0,0
25124,25125,1/19/20,3,1,0.333333,0.94,0.94,NULL,0,0,0,0,0,0,0,0,0
25125,25126,1/21/20,25,1,0.04,1.56,1.56,NULL,0,0,0,0,0,0,0,0,0
25126,25126,1/22/20,22,1,0.045455,0.72,0.72,NULL,0,0,0,0,0,0,0,0,0
25127,25126,1/23/20,38,1,0.026316,1.98,1.98,NULL,0,0,0,0,0,0,0,0,0
25128,25126,1/24/20,21,1,0.047619,0.65,0.65,NULL,0,0,0,0,0,0,0,0,0
25129,25130,1/23/20,34,1,0.029412,0.83,0.83,NULL,0,0,0,0,0,0,0,0,0
25130,25130,1/24/20,20,1,0.05,1.62,1.62,NULL,0,0,0,0,0,0,0,0,0
25131,22540,1/23/20,337,3,0.008902,2.3,6.9,NULL,0,0,0,0,0,0,0,0,0
25132,22540,1/24/20,169,1,0.005917,2.34,2.34,NULL,0,0,0,0,0,0,0,0,0
25133,22540,1/25/20,85,2,0.023529,2.84,5.67,NULL,0,0,0,0,0,0,0,0,0
25134,25135,1/22/20,1,1,1,1.1,1.1,NULL,0,0,0,0,0,0,0,0,0
25135,25136,1/23/20,14,1,0.071429,2.85,2.85,NULL,0,0,0,0,0,0,0,0,0
25136,23604,1/19/20,38,1,0.026316,1.81,1.81,NULL,0,0,0,0,0,0,0,0,0
25137,18651,1/22/20,4,1,0.25,1.75,1.75,NULL,0,0,0,0,0,0,0,0,0
25138,23608,1/21/20,22,1,0.045455,1.65,1.65,NULL,0,0,0,0,0,0,0,0,0
25139,25140,1/21/20,1,1,1,1.85,1.85,NULL,0,0,0,0,0,0,0,0,0
25140,25141,1/22/20,2,1,0.5,2.44,2.44,NULL,0,0,0,0,0,0,0,0,0
25141,25142,1/21/20,1,1,1,1.65,1.65,NULL,0,0,0,0,0,0,0,0,0
25142,23610,1/19/20,16,1,0.0625,2,2,NULL,0,0,0,0,0,0,0,0,0
25143,25144,1/24/20,30,1,0.033333,1.27,1.27,NULL,0,0,0,0,0,0,0,0,0
25144,16875,1/23/20,158,1,0.006329,0.53,0.53,NULL,0,0,0,0,0,0,0,0,0
25145,16875,1/24/20,41,3,0.073171,1.64,4.92,NULL,0,0,0,0,0,0,0,0,0
25146,17765,1/21/20,44,1,0.022727,1.92,1.92,NULL,0,0,0,0,0,0,0,0,0
25147,17765,1/23/20,35,1,0.028571,1.86,1.86,NULL,0,0,0,0,0,0,0,0,0
25148,25149,1/21/20,3,1,0.333333,1.92,1.92,NULL,0,0,0,0,0,0,0,0,0
25149,17768,1/19/20,114,1,0.008772,1.85,1.85,NULL,0,0,0,0,0,0,0,0,0
25150,25151,1/21/20,2,1,0.5,1.26,1.26,NULL,0,0,0,0,0,0,0,0,0
25151,22553,1/21/20,723,1,0.001383,1.96,1.96,NULL,0,0,0,0,0,0,0,0,0
25152,25153,1/22/20,23,1,0.043478,1.14,1.14,NULL,0,0,0,0,0,0,0,0,0
25153,11954,1/22/20,765,1,0.001307,1.87,1.87,NULL,0,0,0,0,0,0,0,0,0
25154,19528,1/20/20,119,1,0.008403,1.38,1.38,NULL,0,0,0,0,0,0,0,0,0
25155,25156,1/19/20,6,1,0.166667,1.99,1.99,NULL,0,0,0,0,0,0,0,0,0
25156,25157,1/19/20,4,1,0.25,1.99,1.99,NULL,0,0,0,0,0,0,0,0,0
25157,19530,1/22/20,11,1,0.090909,2.05,2.05,NULL,0,0,0,0,0,0,0,0,0
25158,20345,1/21/20,3,1,0.333333,2.81,2.81,NULL,0,0,0,0,0,0,0,0,0
25159,25160,1/21/20,8,1,0.125,1.97,1.97,NULL,0,0,0,0,0,0,0,0,0
25160,25161,1/22/20,44,1,0.022727,1.7,1.7,NULL,0,0,0,0,0,0,0,0,0
25161,25162,1/19/20,9,1,0.111111,1.89,1.89,0.096973,0.1031,19.49,1,1,1,1,19.49,0,0
25162,25162,1/22/20,11,1,0.090909,2,2,NULL,0,0,0,0,0,0,0,0,0
25163,25164,1/22/20,150,1,0.006667,2,2,NULL,0,0,0,0,0,0,0,0,0
25164,25164,1/23/20,245,2,0.008163,1.56,3.11,NULL,0,0,0,0,0,0,0,0,0
25165,25166,1/21/20,2,1,0.5,1.35,1.35,NULL,0,0,0,0,0,0,0,0,0
25166,17774,1/25/20,69,1,0.014493,1.4,1.4,NULL,0,0,0,0,0,0,0,0,0
25167,25168,1/22/20,1,1,1,2.58,2.58,NULL,0,0,0,0,0,0,0,0,0
25168,17775,1/23/20,1,1,1,0.4,0.4,0.011053,0.9048,36.19,2,2,2,1,19.45,1,16.74
25169,17775,1/24/20,1,1,1,0.82,0.82,0.042159,0.2372,19.45,1,1,1,1,19.45,0,0
25170,17776,1/21/20,2,1,0.5,0.36,0.36,0.018471,0.5414,19.49,1,1,1,1,19.49,0,0
25171,17776,1/24/20,1,1,1,0.97,0.97,NULL,0,0,0,0,0,0,0,0,0
25172,16880,1/19/20,62,3,0.048387,1.16,3.47,0.089111,0.1122,38.94,2,2,0.666667,2,38.94,0,0
25173,16880,1/20/20,71,5,0.070423,1.34,6.71,0.092462,0.1082,72.57,3,3,0.6,3,72.57,0,0
25174,16880,1/21/20,126,2,0.015873,0.81,1.62,NULL,0,0,0,0,0,0,0,0,0
25175,16880,1/22/20,88,5,0.056818,1.32,6.6,0.047227,0.2117,139.75,3,5,0.6,5,139.75,0,0
25176,16880,1/23/20,85,6,0.070588,1.32,7.92,0.348438,0.0287,22.73,2,2,0.333333,0,0,2,22.73
25177,17786,1/19/20,16,2,0.125,0.62,1.24,NULL,0,0,0,0,0,0,0,0,0
25178,17786,1/20/20,14,3,0.214286,0.43,1.28,0.021892,0.4568,58.47,3,3,1,3,58.47,0,0
25179,17786,1/21/20,14,4,0.285714,0.37,1.48,0.075936,0.1317,19.49,1,1,0.25,1,19.49,0,0
25180,17786,1/22/20,18,3,0.166667,0.39,1.17,0.030015,0.3332,38.98,2,2,0.666667,2,38.98,0,0
25181,17786,1/23/20,21,1,0.047619,0.34,0.34,0.017481,0.5721,19.45,1,1,1,1,19.45,0,0
25182,17786,1/24/20,3,1,0.333333,0.62,0.62,0.031877,0.3137,19.45,1,1,1,1,19.45,0,0
25183,25184,1/22/20,167,1,0.005988,0.62,0.62,NULL,0,0,0,0,0,0,0,0,0
25184,19547,1/21/20,100,1,0.01,1.2,1.2,0.06157,0.1624,19.49,1,1,1,1,19.49,0,0
25185,25186,1/23/20,11,1,0.090909,1.9,1.9,NULL,0,0,0,0,0,0,0,0,0
25186,25187,1/25/20,6,1,0.166667,1.99,1.99,NULL,0,0,0,0,0,0,0,0,0
25187,23653,1/22/20,107,1,0.009346,0.99,0.99,NULL,0,0,0,0,0,0,0,0,0
25188,17791,1/21/20,67,1,0.014925,1.85,1.85,NULL,0,0,0,0,0,0,0,0,0
25189,17791,1/23/20,25,1,0.04,1.39,1.39,NULL,0,0,0,0,0,0,0,0,0
25190,19548,1/21/20,34,1,0.029412,1.02,1.02,NULL,0,0,0,0,0,0,0,0,0
25191,25192,1/22/20,62,1,0.016129,1.29,1.29,NULL,0,0,0,0,0,0,0,0,0
25192,25193,1/22/20,2,1,0.5,1.75,1.75,NULL,0,0,0,0,0,0,0,0,0
25193,16882,1/23/20,5,2,0.4,1.43,2.86,NULL,0,0,0,0,0,0,0,0,0
25194,19549,1/19/20,65,1,0.015385,1.98,1.98,NULL,0,0,0,0,0,0,0,0,0
25195,25196,1/19/20,1,1,1,1.87,1.87,0.129951,0.077,14.39,1,1,1,0,0,1,14.39
25196,25197,1/20/20,4,1,0.25,2.35,2.35,NULL,0,0,0,0,0,0,0,0,0
25197,18681,1/19/20,114,1,0.008772,1.82,1.82,0.093381,0.1071,19.49,1,1,1,1,19.49,0,0
25198,23671,1/20/20,17,1,0.058824,2.75,2.75,NULL,0,0,0,0,0,0,0,0,0
25199,25200,1/22/20,1,1,1,2.4,2.4,0.06157,0.1624,38.98,1,2,1,2,38.98,0,0
25200,25201,1/22/20,1,1,1,1.57,1.57,0.04674,0.2139,33.59,1,1,1,1,33.59,0,0
25201,25202,1/22/20,4,1,0.25,2.82,2.82,0.072419,0.1381,38.94,2,2,2,2,38.94,0,0
25202,23672,1/21/20,108,1,0.009259,1.83,1.83,NULL,0,0,0,0,0,0,0,0,0
25203,17802,1/22/20,12,1,0.083333,2.05,2.05,NULL,0,0,0,0,0,0,0,0,0
25204,17802,1/23/20,20,1,0.05,1.33,1.33,NULL,0,0,0,0,0,0,0,0,0
25205,20381,1/19/20,14,1,0.071429,1.81,1.81,NULL,0,0,0,0,0,0,0,0,0
25206,25207,1/21/20,4,1,0.25,2.01,2.01,NULL,0,0,0,0,0,0,0,0,0
25207,25208,1/21/20,395,1,0.002532,1.52,1.52,NULL,0,0,0,0,0,0,0,0,0
25208,25209,1/22/20,2,1,0.5,0.71,0.71,NULL,0,0,0,0,0,0,0,0,0
25209,18685,1/22/20,257,1,0.003891,1.78,1.78,NULL,0,0,0,0,0,0,0,0,0
