id,campaign,term,match_type
63381,1239,cleanwell botanical disinfecting wipes,EXACT
88822,1239,cleanwell botanical disinfecting wipes,PHRASE
62716,1239,cleanwell botanical wipes,BROAD
63289,1239,cleanwell botanical wipes,EXACT
98191,1239,cleanwell botanical wipes,PHRASE
106959,1239,cleanwell disinfectant spray,BROAD
63369,1239,cleanwell disinfectant spray,EXACT
167536,1239,cleanwell disinfectant spray,PHRASE
63378,1239,cleanwell disinfectant wipes,EXACT
140756,1239,cleanwell disinfectant wipes,PHRASE
65546,1239,cleanwell disinfecting wipes,EXACT
80031,1239,cleanwell disinfecting wipes,PHRASE
62693,1239,cleanwell foam,EXACT
63387,1239,cleanwell foam,PHRASE
62770,1239,cleanwell foam hand sanitizer,BROAD
65553,1239,cleanwell foam hand sanitizer,EXACT
177626,1239,cleanwell foam hand sanitizer,PHRASE
62787,1239,cleanwell foaming,EXACT
71339,1239,cleanwell foaming,PHRASE
87886,1239,cleanwell foaming hand,BROAD
63311,1239,cleanwell foaming hand,EXACT
63324,1239,cleanwell foaming hand,PHRASE
62724,1239,cleanwell foaming hand sanitizer,EXACT
88718,1239,cleanwell foaming hand sanitizer,PHRASE
62715,1239,cleanwell foaming soap,BROAD
71268,1239,cleanwell foaming soap,EXACT
63349,1239,cleanwell foaming soap,PHRASE
62753,1239,cleanwell hand,BROAD
63341,1239,cleanwell hand,EXACT
63294,1239,cleanwell hand,PHRASE
78933,1239,cleanwell hand foam,BROAD
157542,1239,cleanwell hand foam,EXACT
80065,1239,cleanwell hand foam,PHRASE
106935,1239,cleanwell hand sanitizer,BROAD
63361,1239,cleanwell hand sanitizer,EXACT
63330,1239,cleanwell hand sanitizer,PHRASE
62778,1239,cleanwell hand sanitizer alcohol free,BROAD
91639,1239,cleanwell hand sanitizer orange,BROAD
71270,1239,cleanwell hand sanitizer orange,EXACT
65554,1239,cleanwell hand sanitizer orange,PHRASE
204933,1239,cleanwell hand sanitizer spray,BROAD
70420,1239,cleanwell hand sanitizer spray,EXACT
118168,1239,cleanwell hand sanitizer spray,PHRASE
70453,1239,cleanwell hand sanitizer wipes,EXACT
62755,1239,cleanwell hand sanitizing wipes,BROAD
62732,1239,cleanwell hand sanitizing wipes,EXACT
63401,1239,cleanwell hand sanitizing wipes,PHRASE
258113,1239,cleanwell hand soap,BROAD
63335,1239,cleanwell hand soap,EXACT
71262,1239,cleanwell hand soap,PHRASE
70449,1239,cleanwell hand spray,BROAD
65550,1239,cleanwell hand spray,EXACT
70441,1239,cleanwell hand wipes,BROAD
63403,1239,cleanwell hand wipes,EXACT
63400,1239,cleanwell hand wipes,PHRASE
203063,1239,cleanwell natural foaming hand sanitizer,EXACT
71337,1239,cleanwell natural foaming hand sanitizer,PHRASE
62731,1239,cleanwell natural hand sanitizer,BROAD
62764,1239,cleanwell natural hand sanitizer,EXACT
246679,1239,cleanwell natural hand sanitizer,PHRASE
87946,1239,cleanwell natural hand sanitizer spray,BROAD
62786,1239,cleanwell natural hand sanitizer spray,EXACT
70514,1239,cleanwell natural hand sanitizing wipes,BROAD
62738,1239,cleanwell natural hand sanitizing wipes,EXACT
63286,1239,cleanwell orange,EXACT
88813,1239,cleanwell orange,PHRASE
62741,1239,cleanwell orange vanilla,EXACT
80076,1239,cleanwell orange vanilla,PHRASE
176961,1239,cleanwell pack 6,BROAD
62781,1239,cleanwell sanitizer,EXACT
63398,1239,cleanwell sanitizer,PHRASE
264199,1239,cleanwell sanitizing wipes,BROAD
62702,1239,cleanwell sanitizing wipes,EXACT
246591,1239,cleanwell sanitizing wipes,PHRASE
63305,1239,cleanwell soap,EXACT
63314,1239,cleanwell soap,PHRASE
63279,1239,cleanwell spray,EXACT
262430,1239,cleanwell sprays,BROAD
80169,1239,cleanwell sprays,PHRASE
63372,1239,cleanwell wipes,EXACT
63365,1239,cleanwell wipes,PHRASE
65545,1239,cleanwell wipes travel,BROAD
63283,1239,cleanwell wipes travel,EXACT
63282,1239,cleanwell wipes travel,PHRASE
62708,1239,sanitizer spray cleanwell,BROAD
80184,1239,sanitizer spray cleanwell,PHRASE
60585,1240,3m avagard hand sanitizer,PHRASE
66858,1240,adventure medical kits alcohol-free hand sanitizer,EXACT
66973,1240,alcohol free hand sanitizer,BROAD
66679,1240,alcohol free hand sanitizer,EXACT
60496,1240,alcohol free hand sanitizer,PHRASE
60381,1240,alcohol-free hand sanitizer,EXACT
60719,1240,all natural hand sanitizer,BROAD
75400,1240,anti microbial hand sanitizer,EXACT
60686,1240,antibacterial foaming hand sanitizer,EXACT
60637,1240,antibacterial foaming hand sanitizer,PHRASE
60615,1240,antibacterial hand spray,BROAD
60748,1240,antibacterial spray natural,BROAD
60441,1240,antimicrobial hand sanitizer,EXACT
60601,1240,artnaturals hand sanitizer,BROAD
60701,1240,artnaturals hand sanitizer,PHRASE
60662,1240,avagard hand sanitizer,BROAD
60624,1240,avagard hand sanitizer,EXACT
60638,1240,avagard hand sanitizer,PHRASE
60573,1240,avant hand sanitizer,PHRASE
60445,1240,baby safe hand sanitizer,EXACT
60452,1240,babyganics hand sanitizer,EXACT
151659,1240,babyganics hand sanitizer refill,BROAD
66571,1240,babyganics hand sanitizer refill,EXACT
66879,1240,bath and body antibacterial hand sanitizer,EXACT
60344,1240,best smelling hand sanitizer,EXACT
60238,1240,birdie hand sanitizer,EXACT
60749,1240,clean hand sanitizer,BROAD
60755,1240,clean hand sanitizer,EXACT
221957,1240,clean hand sanitizer spray,BROAD
75753,1240,clean well foam hand sanitizer,BROAD
67234,1240,clean well foam hand sanitizer,EXACT
60674,1240,clean well foaming hand sanitizer,BROAD
60666,1240,clean well foaming hand sanitizer,EXACT
60455,1240,clean well hand sanitizer,EXACT
60607,1240,cleanwell foaming hand sanitizer,EXACT
84480,1240,cleanwell hand sanitizer,EXACT
60620,1240,cleanwell hand sanitizer foaming,BROAD
60705,1240,cleanwell hand sanitizer foaming,EXACT
67157,1240,cleanwell hand sanitizer foaming,PHRASE
75340,1240,cleanwell hand sanitizer orange,EXACT
60431,1240,cleanwell hand sanitizer orange vanilla,EXACT
60655,1240,cleanwell hand sanitizer spray,BROAD
84634,1240,cleanwell hand sanitizer travel,EXACT
67255,1240,cleanwell natural foaming hand sanitizer,BROAD
67086,1240,cleanwell natural foaming hand sanitizer,EXACT
75514,1240,cleanwell spray hand sanitizer,EXACT
163084,1240,dial foaming hand sanitizer,BROAD
84862,1240,dial foaming hand sanitizer,EXACT
113521,1240,dial foaming hand sanitizer,PHRASE
67150,1240,dial hand sanitizer,BROAD
182314,1240,dial hand sanitizer ingredients,EXACT
60734,1240,disinfecting cleaner natural,BROAD
67121,1240,dr bronners hand sanitizer,BROAD
60598,1240,dr bronners hand sanitizer,EXACT
84847,1240,dr bronners hand sanitizer,PHRASE
60613,1240,ecolab foam hand sanitizer,BROAD
60593,1240,ecolab foam hand sanitizer,EXACT
60610,1240,elyptol hand sanitizer,EXACT
60434,1240,eo hand sanitizer,EXACT
60707,1240,eo hand sanitizers,PHRASE
221618,1240,eo spray hand sanitizer,BROAD
67184,1240,eo spray hand sanitizer,EXACT
113669,1240,eo spray hand sanitizer,PHRASE
113544,1240,essential oil hand sanitizer,BROAD
67310,1240,essential oil hand sanitizer,EXACT
60405,1240,foam hand sanitizer,EXACT
60386,1240,foaming alcohol hand sanitizer,EXACT
60739,1240,foaming antibacterial sanitizer,BROAD
60334,1240,foaming hand sanitizer,EXACT
60487,1240,foaming hand sanitizer,PHRASE
60706,1240,foaming hand sanitizer refill,BROAD
60623,1240,foaming hand sanitizer refill,PHRASE
75726,1240,foaming hand sanitizer with fragrance,EXACT
60741,1240,foaming hand santitizer,BROAD
67280,1240,gentle hand sanitizer,BROAD
60289,1240,germ x hand sanitizer wipes,EXACT
151727,1240,germ x hand sanitizer wipes singles,EXACT
60394,1240,germbloc hand sanitizer lotion,EXACT
60463,1240,gluten free hand sanitizer,EXACT
60376,1240,gold bond hand sanitizer lotion,EXACT
60414,1240,green hand sanitizer,EXACT
221627,1240,hand disinfection spray,BROAD
67142,1240,hand foam sanitizer,BROAD
60617,1240,hand foam sanitizer,PHRASE
60239,1240,hand sanitizer,BROAD
60293,1240,hand sanitizer,PHRASE
60478,1240,hand sanitizer alcohol free,EXACT
60728,1240,hand sanitizer alcohol free natural,BROAD
66512,1240,hand sanitizer bulk,BROAD
60592,1240,hand sanitizer carabiner,EXACT
103256,1240,hand sanitizer carabiner,PHRASE
60672,1240,hand sanitizer chemical free,BROAD
75708,1240,hand sanitizer chemical free,PHRASE
123242,1240,hand sanitizer cleaner,EXACT
67108,1240,hand sanitizer cleanwell,EXACT
75777,1240,hand sanitizer cleanwell,PHRASE
173376,1240,hand sanitizer cup holder size,BROAD
172391,1240,hand sanitizer dispenser,BROAD
60292,1240,hand sanitizer dispenser refill,EXACT
84346,1240,hand sanitizer dispenser refill,PHRASE
172487,1240,hand sanitizer dispenser stand,EXACT
75229,1240,hand sanitizer dispenser with stand,EXACT
60647,1240,hand sanitizer dr bronners,EXACT
60600,1240,hand sanitizer dr bronners,PHRASE
60457,1240,hand sanitizer foam,EXACT
60732,1240,hand sanitizer foam pump,BROAD
60667,1240,hand sanitizer foaming,BROAD
60627,1240,hand sanitizer foaming,EXACT
60609,1240,hand sanitizer foaming,PHRASE
60583,1240,hand sanitizer for babies,BROAD
60371,1240,hand sanitizer for sensitive skin,EXACT
60494,1240,hand sanitizer fragrance free,PHRASE
60350,1240,hand sanitizer gel,EXACT
66511,1240,hand sanitizer holder,BROAD
75186,1240,hand sanitizer holder bath and body,BROAD
60247,1240,hand sanitizer holder bath and body works,BROAD
162186,1240,hand sanitizer holder for backpack,BROAD
60316,1240,hand sanitizer holder for backpack,EXACT
60314,1240,hand sanitizer holder for backpack,PHRASE
75279,1240,hand sanitizer holder halloween,EXACT
66635,1240,hand sanitizer holder halloween,PHRASE
172557,1240,hand sanitizer holder of a paris,EXACT
112969,1240,hand sanitizer holder of a paris,PHRASE
60258,1240,hand sanitizer in bulk,EXACT
60303,1240,hand sanitizer in bulk,PHRASE
60285,1240,hand sanitizer ingredients,EXACT
60307,1240,hand sanitizer ingredients,PHRASE
60690,1240,hand sanitizer lavender eo,BROAD
60695,1240,hand sanitizer lavender eo,PHRASE
60425,1240,hand sanitizer mini,EXACT
60354,1240,hand sanitizer natural,EXACT
67337,1240,hand sanitizer natural organic,BROAD
60420,1240,hand sanitizer no alcohol,EXACT
60339,1240,hand sanitizer organic,EXACT
60605,1240,hand sanitizer pen spray,BROAD
67169,1240,hand sanitizer pen spray,PHRASE
102769,1240,hand sanitizer pump,BROAD
60388,1240,hand sanitizer pump bottle,EXACT
60470,1240,hand sanitizer purse,EXACT
102620,1240,hand sanitizer refill,BROAD
60254,1240,hand sanitizer refill,EXACT
60300,1240,hand sanitizer refill,PHRASE
220873,1240,hand sanitizer refill bags,BROAD
60290,1240,hand sanitizer refill bags,EXACT
66618,1240,hand sanitizer refill gallon,PHRASE
67384,1240,hand sanitizer safe for kids,BROAD
66559,1240,hand sanitizer slime,EXACT
231279,1240,hand sanitizer slime ingredients,EXACT
60244,1240,hand sanitizer spray,BROAD
75823,1240,hand sanitizer spray clean well,BROAD
67366,1240,hand sanitizer spray for kids,BROAD
66524,1240,hand sanitizer spray travel size,BROAD
84836,1240,hand sanitizer towelettes,BROAD
92906,1240,hand sanitizer travel size bulk,BROAD
66516,1240,hand sanitizer travel size kids,BROAD
92912,1240,hand sanitizer travel size organic,BROAD
60380,1240,hand sanitizer vanilla scent,EXACT
66501,1240,hand sanitizer wipes,BROAD
60249,1240,hand sanitizer wipes,EXACT
84256,1240,hand sanitizer wipes individually wrapped,BROAD
66563,1240,hand sanitizer wipes individually wrapped,EXACT
60245,1240,hand sanitizer wipes travel,BROAD
60286,1240,hand sanitizer wipes travel,EXACT
60308,1240,hand sanitizer wipes travel,PHRASE
66904,1240,hand sanitizer with carabiner,EXACT
60359,1240,hand sanitizer without alcohol,EXACT
75947,1240,hand sanitizer without triclosan,BROAD
60318,1240,hand sanitizers,EXACT
60503,1240,hand sanitizing wipes,EXACT
60499,1240,hand sanitizing wipes,PHRASE
60511,1240,hand spray,BROAD
60676,1240,honest company hand sanitizer spray,BROAD
60329,1240,honest hand sanitizer,EXACT
60246,1240,honest hand sanitizer spray,BROAD
60628,1240,honest hand spray,BROAD
60508,1240,individual hand wipes,BROAD
60492,1240,individual hand wipes,PHRASE
60645,1240,kid friendly hand sanitizer,EXACT
67309,1240,kid friendly hand sanitizer,PHRASE
173036,1240,kids foaming hand sanitizer,BROAD
60700,1240,kids foaming hand sanitizer,EXACT
103543,1240,kids hand sanitizer alcohol free,BROAD
60738,1240,kids hand sanitzer,BROAD
182864,1240,large scented hand sanitizer,BROAD
67156,1240,large scented hand sanitizer,EXACT
66533,1240,lavender hand sanitizer spray,BROAD
60345,1240,men hand sanitizer,EXACT
60432,1240,method hand sanitizer,EXACT
67074,1240,moisturizing foam hand sanitizer,BROAD
60595,1240,moisturizing foam hand sanitizer,EXACT
60590,1240,moisturizing foam hand sanitizer,PHRASE
60368,1240,moisturizing hand sanitizer,EXACT
60369,1240,nano hand sanitizer,EXACT
60596,1240,natural antibacterial hand sanitizer,EXACT
84869,1240,natural antibacterial hand sanitizer,PHRASE
67385,1240,natural hand sanitize,BROAD
60465,1240,natural hand sanitizer,EXACT
60484,1240,natural hand sanitizer,PHRASE
60363,1240,natural hand sanitizer gel,EXACT
67360,1240,natural hand sanitizer pump,BROAD
221188,1240,natural hand sanitizer pump bottle,EXACT
152489,1240,natural hand sanitizer spray,BROAD
67306,1240,natural hand spray,BROAD
60715,1240,natural sanitizer,BROAD
60712,1240,natural travel hand sanitizer,BROAD
60723,1240,non alcohol hand sanitizer,BROAD
60397,1240,non alcoholic hand sanitizer,EXACT
67243,1240,nontoxic hand sanitizer,BROAD
60648,1240,nontoxic hand sanitizer,EXACT
60462,1240,orange scent hand sanitizer,EXACT
60375,1240,orange vanilla hand sanitizer,EXACT
60323,1240,organic hand sanitizer,EXACT
84859,1240,paraben free hand sanitizer,EXACT
60651,1240,purell foaming hand sanitizer,BROAD
60684,1240,purell foaming hand sanitizer,EXACT
60367,1240,purell hand sanitizer 2 oz,EXACT
93036,1240,purell hand sanitizer dispenser stand,EXACT
60315,1240,purell hand sanitizer ingredients,EXACT
66522,1240,purell hand sanitizer refill,BROAD
60313,1240,purell hand sanitizer refill,PHRASE
66513,1240,purell hand sanitizer travel size,BROAD
172394,1240,purell hand sanitizer wipes,BROAD
66612,1240,purell hand sanitizer wipes,PHRASE
60641,1240,sanitizing hand spray,BROAD
60743,1240,sanitizing wipes travel,BROAD
66650,1240,scented travel size hand sanitizer,EXACT
60439,1240,seventh generation hand sanitizer,EXACT
220949,1240,slime with hand sanitizer,EXACT
60417,1240,spray hand sanitizer,EXACT
67177,1240,spray hand sanitizer everyone,BROAD
84851,1240,spray hand sanitizer everyone,PHRASE
60429,1240,symmetry foaming hand sanitizer,EXACT
67401,1240,the best hand sanitizer,BROAD
60760,1240,the best hand sanitizer,EXACT
60754,1240,the best hand sanitizer,PHRASE
60657,1240,the honest company hand sanitizer,BROAD
60632,1240,the honest company hand sanitizer,EXACT
60570,1240,the honest company hand sanitizer,PHRASE
60474,1240,toddler hand sanitizer,EXACT
67241,1240,top care foaming hand sanitizer,EXACT
84830,1240,travel alcohol free hand sanitizer,BROAD
103373,1240,travel alcohol free hand sanitizer,EXACT
60611,1240,travel foaming hand sanitizer,EXACT
75891,1240,travel foaming hand sanitizer,PHRASE
60389,1240,travel hand sanitizer,EXACT
66747,1240,travel hand sanitizer eo,EXACT
93604,1240,travel hand sanitizer natural,EXACT
60578,1240,travel size hand sanitizer,BROAD
60679,1240,travel size hand sanitizer,PHRASE
66844,1240,travel spray hand sanitizer,EXACT
60516,1240,travel wipes,BROAD
60447,1240,vanilla hand sanitizer,EXACT
60401,1240,warm vanilla hand sanitizer,EXACT
172913,1240,wet ones box,BROAD
66958,1240,wet ones box,EXACT
93179,1240,winter hand sanitizer,EXACT
60619,1240,zoono hand sanitizer,EXACT
61746,1241,409 cleaner,BROAD
60964,1241,409 cleaner,EXACT
61488,1241,409 cleaner,PHRASE
61786,1241,409 cleaner multisurface,BROAD
60974,1241,409 cleaner multisurface,EXACT
114868,1241,409 cleaner multisurface,PHRASE
67695,1241,7th generation all purpose cleaner,EXACT
61806,1241,7th generation cleaning products,EXACT
60952,1241,7th generation disinfectant spray,EXACT
60969,1241,7th generation disinfecting spray,EXACT
61000,1241,7th generation spray,EXACT
175308,1241,7th generation toilet bowl cleaner,EXACT
175333,1241,7th generation toilet cleaner,EXACT
68945,1241,all purpose cleaner seventh generation,BROAD
68944,1241,all purpose cleaner seventh generation,EXACT
174637,1241,all purpose cleaner seventh generation,PHRASE
173982,1241,aunt fannies cleaning vinegar wipes,EXACT
61788,1241,babyganics all purpose cleaner,EXACT
68970,1241,babyganics bathroom cleaner,EXACT
77564,1241,babyganics multi surface cleaner,EXACT
61778,1241,babyganics spray cleaner,EXACT
175203,1241,better life,BROAD
174648,1241,better life,EXACT
174679,1241,better life,PHRASE
175162,1241,better life all purpose cleaner,BROAD
61478,1241,better life all purpose cleaner,EXACT
61503,1241,better life all purpose cleaner,PHRASE
175170,1241,better life cleaning products,BROAD
68497,1241,better life cleaning products,EXACT
61506,1241,better life cleaning products,PHRASE
61828,1241,biokleen all purpose cleaner concentrate,EXACT
164955,1241,biokleen all purpose cleaner concentrate,PHRASE
61824,1241,cleansmart,EXACT
61498,1241,cleansmart,PHRASE
