id,target,placement,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,page_views,NtB_orders,NtB_orders_percentage,NtB_sales,NtB_sales_percentage,NtB_units,NtB_units_percentage,NtB_order_rate
22945,28267,5759,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22946,28267,5759,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22947,38310,5759,2/3/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22948,38310,5759,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22949,32647,6147,2/4/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22950,32647,6147,2/5/20,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22951,32647,6147,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22952,32647,6147,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22953,32647,6147,2/3/20,2,1,0.5,0.68,0.68,NULL,0,0,0,0,0,17,0,NULL,0,NULL,0,NULL,0
22958,32647,6147,2/8/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22959,32649,6147,2/4/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22960,32649,6147,2/5/20,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22961,32649,6147,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22962,32649,6147,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22963,32649,6147,2/3/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22968,32657,6167,2/5/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22969,32657,6167,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22970,32657,6167,2/3/20,1,1,1,0.54,0.54,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
22973,32657,6167,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22974,32657,6167,2/8/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22975,32662,6167,2/3/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22977,32662,6167,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22978,18027,5759,2/2/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22979,18027,5759,2/3/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22980,18027,5759,2/4/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22981,19021,5759,2/3/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22982,19021,5759,2/4/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22983,40839,6147,2/3/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22984,40840,6147,2/3/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22985,33384,6167,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22986,33385,6167,2/8/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22988,19032,5759,2/3/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,1,0,NULL,0,NULL,0,NULL,NULL
22989,19032,5759,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22990,32668,6147,2/2/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22991,32668,6147,2/7/20,58,1,0.017241,0.48,0.48,NULL,0,0,0,0,0,2,0,NULL,0,NULL,0,NULL,0
22992,32668,6147,2/8/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,3,0,NULL,0,NULL,0,NULL,NULL
22993,32668,6147,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22994,32669,6147,2/3/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22995,32669,6147,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22997,32670,6167,2/3/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22998,32670,6167,2/4/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
22999,32670,6167,2/6/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23000,32670,6167,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23001,32675,6167,2/8/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23002,32675,6167,2/3/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23003,32675,6167,2/4/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23004,32675,6167,2/6/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23005,32675,6167,2/7/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23008,19044,5759,2/3/20,1,1,1,0.4,0.4,NULL,0,0,0,0,0,12,0,NULL,0,NULL,0,NULL,0
23009,19044,5759,2/5/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23010,19044,5759,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23011,19044,5759,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23012,19044,5759,2/8/20,23,1,0.043478,0.5,0.5,NULL,0,0,0,0,0,5,0,NULL,0,NULL,0,NULL,0
23014,19044,5759,2/4/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23015,19044,5759,2/2/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23016,23500,5759,2/3/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23017,23500,5759,2/2/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23018,23500,5759,2/5/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,1,0,NULL,0,NULL,0,NULL,NULL
23019,23500,5759,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23021,35714,6147,2/6/20,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23022,35714,6147,2/7/20,0,1,0,0.47,0.47,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
23023,40879,6167,2/6/20,17,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23024,40879,6167,2/7/20,47,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23025,40879,6167,2/8/20,30,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23026,40882,5759,2/6/20,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23027,40882,5759,2/7/20,24,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23028,40882,5759,2/8/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23029,40885,6147,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23030,40885,6147,2/7/20,23,1,0.043478,0.47,0.47,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
23031,40885,6147,2/8/20,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23032,40888,5759,2/6/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23033,40888,5759,2/8/20,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23034,35715,6147,2/6/20,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23035,35715,6147,2/7/20,59,3,0.050847,0.35,1.04,NULL,0,0,0,0,0,3,0,NULL,0,NULL,0,NULL,0
23036,35715,6147,2/8/20,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23037,40893,6167,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23038,40893,6167,2/7/20,46,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23039,40893,6167,2/8/20,16,1,0.0625,0.5,0.5,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
23040,39144,5759,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23041,39144,5759,2/7/20,6,1,0.166667,0.27,0.27,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
23042,39144,5759,2/8/20,12,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23043,32677,6147,2/6/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23044,32677,6147,2/4/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23045,32677,6147,2/5/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23047,32677,6147,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23048,32677,6147,2/8/20,1,1,1,0.4,0.4,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
23049,32678,6147,2/3/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23050,32678,6147,2/4/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23051,32678,6147,2/5/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23052,32678,6147,2/6/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23053,32678,6147,2/8/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23054,32679,6167,2/5/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23055,32682,6167,2/5/20,2,1,0.5,0.4,0.4,NULL,0,0,0,0,0,6,0,NULL,0,NULL,0,NULL,0
23056,32682,6167,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23057,32682,6167,2/7/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23058,32682,6167,2/8/20,23,1,0.043478,0.43,0.43,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
23059,39150,5759,2/5/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23060,39150,5759,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23061,39150,5759,2/7/20,79,1,0.012658,0.44,0.44,0.022553,0.4434,19.51,1,1,1,3,1,1,19.51,1,1,1,1
23062,39150,5759,2/8/20,79,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23063,19051,5759,2/2/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23064,19051,5759,2/3/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23065,19051,5759,2/4/20,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23066,19051,5759,2/7/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23067,19051,5759,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23069,40925,6167,2/7/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23070,40925,6167,2/8/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23071,28331,5759,2/5/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23072,28331,5759,2/7/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23073,28331,5759,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23074,33408,6147,2/6/20,13,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23075,33408,6147,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23076,33408,6147,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23078,33412,6147,2/5/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23079,33412,6147,2/8/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23080,40936,6167,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23081,39994,6167,2/5/20,1,1,1,0.39,0.39,NULL,0,0,0,0,0,2,0,NULL,0,NULL,0,NULL,0
23082,39994,6167,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23083,39994,6167,2/7/20,19,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23084,39994,6167,2/8/20,11,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23085,28335,5759,2/5/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23086,28335,5759,2/6/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23087,28335,5759,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23088,28335,5759,2/8/20,19,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23089,28335,5759,2/2/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23090,39169,5759,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23091,39169,5759,2/2/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23092,39169,5759,2/4/20,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23093,37520,6147,2/6/20,24,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23094,37520,6147,2/7/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23095,37520,6147,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23098,35725,6147,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23099,35725,6147,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23100,32685,6167,2/6/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23102,32686,6167,2/6/20,1,1,1,0.4,0.4,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
23103,32686,6167,2/7/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23105,40004,5759,2/6/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23106,40004,5759,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23107,34058,6147,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23108,33416,6167,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23109,33418,6167,2/5/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23110,33418,6167,2/8/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23111,38356,5759,2/7/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23112,34061,6147,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23113,34061,6147,2/7/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23114,32687,6167,2/5/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23115,32688,6167,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23116,32688,6167,2/7/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23117,32688,6167,2/8/20,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23118,32688,6167,2/5/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23119,21728,5759,2/5/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23120,21728,5759,2/6/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23121,21728,5759,2/7/20,15,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23122,21728,5759,2/8/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23124,19055,5759,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23125,34066,6147,2/4/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23126,34066,6147,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23127,32689,6147,2/4/20,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23128,32689,6147,2/5/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23129,32689,6147,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23130,32689,6147,2/7/20,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23131,32689,6147,2/8/20,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23133,32690,6167,2/5/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23134,32696,6167,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23135,32696,6167,2/7/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23136,32696,6167,2/8/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23137,32696,6167,2/4/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23138,32696,6167,2/5/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23141,18054,5759,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23142,18054,5759,2/3/20,3,1,0.333333,0.4,0.4,NULL,0,0,0,0,0,5,0,NULL,0,NULL,0,NULL,0
23143,18054,5759,2/4/20,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,3,0,NULL,0,NULL,0,NULL,NULL
23144,18054,5759,2/5/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23146,18054,5759,2/7/20,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23147,18054,5759,2/8/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23148,18054,5759,2/2/20,2,1,0.5,0.4,0.4,NULL,0,0,0,0,0,5,0,NULL,0,NULL,0,NULL,0
23151,18055,5759,2/2/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23152,18055,5759,2/3/20,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23153,18055,5759,2/4/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23155,32706,6147,2/5/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23156,33432,6147,2/5/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23157,32710,6167,2/6/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23158,33438,6167,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23159,38390,5759,2/2/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23160,38390,5759,2/3/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23161,38390,5759,2/8/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23162,19074,5759,2/2/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23163,19074,5759,2/3/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23164,19074,5759,2/8/20,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23165,41021,6147,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23166,32713,6167,2/4/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23167,32713,6167,2/6/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23168,32714,6167,2/6/20,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23169,32714,6167,2/8/20,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23170,32714,6167,2/4/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23172,32714,6167,2/7/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23174,41030,5759,2/6/20,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23175,32715,6147,2/3/20,12,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23176,32715,6147,2/4/20,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23177,32715,6147,2/5/20,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23178,32715,6147,2/6/20,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
23180,32723,6147,2/3/20,13,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
