id,placement,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,page_views,NtB_orders,NtB_orders_percentage,NtB_sales,NtB_sales_percentage,NtB_units,NtB_units_persentage,NtB_order_rate
1563,31044,8/4/19,419,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1564,31044,8/5/19,378,2,NULL,2.84,5.68,0.598525,0.0167,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1565,31044,8/6/19,306,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1566,31044,8/7/19,458,2,NULL,1.5,2.99,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1567,31044,8/8/19,318,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1568,31044,8/9/19,213,1,NULL,2.19,2.19,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1569,31044,8/10/19,315,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1570,31401,8/9/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1571,31401,8/10/19,287,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1572,31048,8/4/19,34,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1573,31048,8/5/19,53,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1574,31048,8/6/19,37,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1575,31048,8/7/19,73,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1576,31048,8/8/19,37,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1577,31048,8/9/19,50,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1578,31048,8/10/19,27,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1579,31053,8/4/19,2511,2,NULL,16.62,33.24,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1580,31053,8/5/19,286,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1581,31053,8/6/19,130,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1582,31053,8/7/19,32,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1583,31053,8/8/19,535,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1584,31053,8/9/19,2750,1,NULL,13.99,13.99,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1585,31053,8/10/19,1548,2,NULL,11.65,23.29,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1586,31056,8/4/19,52,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1587,31056,8/5/19,10,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1588,31056,8/6/19,6,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1589,31056,8/7/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1590,31056,8/8/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1591,31056,8/9/19,34,1,NULL,1.93,1.93,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1592,31056,8/10/19,20,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1593,31059,8/4/19,98,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1594,31059,8/5/19,24,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1595,31059,8/6/19,13,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1596,31059,8/7/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1597,31059,8/8/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1598,31059,8/9/19,119,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1599,31059,8/10/19,53,1,NULL,1.43,1.43,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1600,31062,8/4/19,333,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1601,31062,8/5/19,438,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1602,31062,8/6/19,438,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1603,31062,8/7/19,394,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1604,31062,8/8/19,310,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1605,31062,8/9/19,386,3,NULL,0.47,1.41,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1606,31062,8/10/19,343,1,NULL,0.49,0.49,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1607,31068,8/4/19,8078,9,NULL,1.36,12.21,0.244396,0.0409,49.96,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1608,31068,8/5/19,1293,2,NULL,1.41,2.82,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1609,31068,8/6/19,960,1,NULL,1.69,1.69,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1610,31068,8/7/19,179,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1611,31068,8/8/19,1668,5,NULL,1.23,6.13,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1612,31068,8/9/19,6797,13,NULL,1.45,18.84,1.98525,0.005,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1613,31068,8/10/19,6621,6,NULL,1.34,8.02,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1614,31445,8/9/19,14,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1615,31445,8/10/19,2751,10,NULL,1.15,11.52,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1616,31071,8/4/19,5194,3,NULL,1.31,3.94,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1617,31071,8/5/19,6003,2,NULL,1.16,2.31,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1618,31071,8/6/19,5404,3,NULL,1.15,3.45,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1619,31071,8/7/19,3878,4,NULL,1.17,4.66,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1620,31071,8/8/19,1576,1,NULL,1.08,1.08,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1621,31071,8/9/19,2259,2,NULL,1.34,2.68,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1622,31071,8/10/19,1880,2,NULL,1.19,2.37,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1623,31077,8/4/19,461,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1624,31077,8/5/19,682,1,NULL,1.46,1.46,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1625,31077,8/6/19,318,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1626,31077,8/7/19,359,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1627,31077,8/8/19,220,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1628,31077,8/9/19,276,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1629,31077,8/10/19,357,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1630,31083,8/4/19,7574,11,NULL,1.28,14.04,3.92179,0.0025,3.58,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1631,31083,8/5/19,11075,10,NULL,1.51,15.13,0.404329,0.0247,37.42,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1632,31083,8/6/19,6751,8,NULL,1.15,9.18,0.869318,0.0115,10.56,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1633,31083,8/7/19,5082,9,NULL,1.08,9.68,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1634,31083,8/8/19,5351,7,NULL,1.13,7.93,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1635,31083,8/9/19,4456,6,NULL,1.01,6.04,0.342987,0.0292,17.61,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1636,31083,8/10/19,3158,4,NULL,1.11,4.43,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1637,31090,8/4/19,402,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1638,31090,8/5/19,282,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1639,31090,8/6/19,348,2,NULL,1.87,3.74,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1640,31090,8/7/19,430,1,NULL,2.68,2.68,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1641,31090,8/8/19,421,3,NULL,1.72,5.16,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1642,31090,8/9/19,408,2,NULL,4.45,8.9,2.48603,0.004,3.58,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1643,31090,8/10/19,349,1,NULL,0.4,0.4,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644,31096,8/4/19,2632,8,NULL,1.52,12.15,0.641161,0.0156,18.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1645,31096,8/5/19,5828,5,NULL,1.67,8.36,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1646,31096,8/6/19,5257,2,NULL,1.4,2.8,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1647,31096,8/7/19,3375,4,NULL,1.47,5.87,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1648,31096,8/8/19,2433,5,NULL,1.52,7.6,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1649,31096,8/9/19,2553,4,NULL,1.19,4.74,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1650,31096,8/10/19,1022,1,NULL,1.33,1.33,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1651,31103,8/4/19,272,1,NULL,6.53,6.53,0.377021,0.0265,17.32,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1652,31103,8/5/19,308,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1653,31103,8/6/19,358,3,NULL,2.02,6.07,0.193868,0.0516,31.31,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1654,31103,8/7/19,388,1,NULL,2.03,2.03,0.107237,0.0933,18.93,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1655,31103,8/8/19,313,1,NULL,4.18,4.18,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1656,31103,8/9/19,298,1,NULL,1.67,1.67,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1657,31103,8/10/19,260,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1658,31110,8/4/19,375,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1659,31110,8/5/19,861,1,NULL,1.48,1.48,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1660,31110,8/6/19,1137,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1661,31110,8/7/19,916,1,NULL,1.27,1.27,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1662,31110,8/8/19,791,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1663,31110,8/9/19,866,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1664,31110,8/10/19,685,1,NULL,0.27,0.27,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1665,31116,8/4/19,218,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1666,31116,8/5/19,488,1,NULL,1.19,1.19,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1667,31116,8/6/19,450,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1668,31116,8/7/19,361,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1669,31116,8/8/19,224,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1670,31116,8/9/19,268,1,NULL,1.28,1.28,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1671,31116,8/10/19,84,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1672,31122,8/4/19,6334,15,NULL,1.28,19.27,0.632841,0.0158,30.45,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1673,31122,8/5/19,4083,12,NULL,0.93,11.1,0.626411,0.016,17.72,4,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1674,31122,8/6/19,4261,21,NULL,0.92,19.27,1.27785,0.0078,15.08,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1675,31122,8/7/19,3853,8,NULL,1.13,9.04,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1676,31122,8/8/19,3434,16,NULL,0.81,12.99,0.287389,0.0348,45.2,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1677,31122,8/9/19,3031,5,NULL,0.96,4.79,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1678,31122,8/10/19,1506,10,NULL,0.78,7.79,0.590152,0.0169,13.2,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1679,31130,8/4/19,5,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1680,31130,8/5/19,1,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1681,31130,8/6/19,14,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1682,31130,8/7/19,6,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1683,31130,8/8/19,5,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1684,31130,8/9/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1685,31130,8/10/19,6,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1686,31135,8/4/19,1404,14,NULL,1.74,24.29,0.753646,0.0133,32.23,6,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1687,31135,8/5/19,2142,19,NULL,1.89,35.95,0.861697,0.0116,41.72,8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1688,31135,8/6/19,1921,12,NULL,1.67,20.06,0.460092,0.0217,43.6,8,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1689,31135,8/7/19,457,3,NULL,1.77,5.31,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1690,31135,8/8/19,435,1,NULL,1.05,1.05,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1691,31135,8/9/19,341,2,NULL,2.35,4.69,0.618734,0.0162,7.58,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1692,31135,8/10/19,257,1,NULL,1.56,1.56,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1693,31524,8/10/19,68,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1694,31525,8/10/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1695,31142,8/4/19,3,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1696,31142,8/5/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1697,31142,8/6/19,2,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1698,31142,8/7/19,3,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1699,31142,8/8/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1700,31142,8/9/19,5,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1701,31142,8/10/19,7,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1702,31145,8/4/19,1892,7,NULL,1.4,9.81,0.595628,0.0168,16.47,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1703,31145,8/5/19,1626,10,NULL,1.49,14.9,2.13467,0.0047,6.98,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1704,31145,8/6/19,1807,9,NULL,1.34,12.1,0.551253,0.0181,21.95,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1705,31145,8/7/19,1397,8,NULL,1.16,9.28,1.33142,0.0075,6.97,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1706,31145,8/8/19,564,8,NULL,1.4,11.23,1.21143,0.0083,9.27,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1707,31145,8/9/19,539,2,NULL,0.98,1.95,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1708,31145,8/10/19,553,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1709,31150,8/4/19,1937,6,NULL,0.4,2.41,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1710,31150,8/5/19,1625,5,NULL,0.63,3.17,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1711,31150,8/6/19,1561,7,NULL,0.57,3.98,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1712,31150,8/7/19,1130,1,NULL,0.75,0.75,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1713,31155,8/4/19,15,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1714,31155,8/5/19,24,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1715,31155,8/6/19,14,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1716,31155,8/7/19,24,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1717,31155,8/8/19,41,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1718,31155,8/9/19,41,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1719,31155,8/10/19,36,1,NULL,0.55,0.55,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1720,31160,8/4/19,307,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1721,31160,8/5/19,232,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1722,31160,8/6/19,242,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1723,31160,8/7/19,147,1,NULL,0.05,0.05,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1724,31160,8/8/19,238,1,NULL,1.12,1.12,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1725,31160,8/9/19,186,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1726,31160,8/10/19,195,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1727,31165,8/4/19,68,1,NULL,0.61,0.61,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1728,31165,8/5/19,82,2,NULL,0.46,0.92,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1729,31165,8/6/19,73,1,NULL,1.26,1.26,0.133052,0.0752,9.47,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1730,31165,8/7/19,95,3,NULL,0.51,1.53,0.057671,0.1734,26.53,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1731,31165,8/8/19,67,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1732,31165,8/9/19,66,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1733,31165,8/10/19,61,1,NULL,0.21,0.21,0.031674,0.3157,6.63,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1734,31565,8/10/19,42,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1735,31170,8/4/19,14,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1736,31170,8/5/19,17,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1737,31170,8/6/19,14,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1738,31170,8/7/19,26,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1739,31170,8/8/19,18,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1740,31170,8/9/19,17,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1741,31170,8/10/19,16,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
